time: 2000000000
337 19 10000001
337 20 10000001
338 1 10000001
338 2 10000001
338 3 10000001
338 4 10000001
338 5 10000001
338 6 10000001
338 7 10000001
338 8 10000001
338 9 10000001
338 10 10000001
338 11 10000001
338 12 10000001
338 13 10000001
338 14 10000001
338 15 10000001
338 16 10000001
338 17 10000001
338 18 10000001
338 19 10000001
338 20 10000001
339 1 10000001
339 2 10000001
339 3 10000001
339 4 10000001
339 5 10000001
339 6 10000001
339 7 10000001
339 8 10000001
339 9 10000001
339 10 10000001
339 11 10000001
339 12 10000001
339 13 10000001
339 14 10000001
339 15 10000001
339 16 10000001
339 17 10000001
339 18 10000001
339 19 10000001
339 20 10000001
340 1 10000001
340 2 10000001
340 3 10000001
340 4 10000001
340 5 10000001
340 6 10000001
340 7 10000001
340 8 10000001
341 1 10000001
341 2 10000001
341 3 10000001
341 4 10000001
341 5 10000001
341 6 10000001
341 7 10000001
341 8 10000001
342 1 10000001
342 2 10000001
342 3 10000001
342 4 10000001
342 5 10000001
342 6 10000001
342 7 10000001
342 8 10000001
343 1 10000001
343 2 10000001
343 3 10000001
343 4 10000001
343 5 10000001
343 6 10000001
343 7 10000001
343 8 10000001
344 1 10000001
344 2 10000001
344 3 10000001
344 4 10000001
344 5 10000001
344 6 10000001
344 7 10000001
344 8 10000001
345 1 10000001
345 2 10000001
345 3 10000001
345 4 10000001
345 5 10000001
345 6 10000001
345 7 10000001
345 8 10000001
346 1 10000001
346 2 10000001
346 3 10000001
346 4 10000001
346 5 10000001
346 6 10000001
346 7 10000001
346 8 10000001
347 1 10000001
347 2 10000001
347 3 10000001
347 4 10000001
347 5 10000001
347 6 10000001
347 7 10000001
347 8 10000001
348 1 10000001
348 2 10000001
348 3 10000001
348 4 10000001
348 5 10000001
348 6 10000001
348 7 10000001
348 8 10000001
349 1 10000001
349 2 10000001
349 3 10000001
349 4 10000001
349 5 10000001
349 6 10000001
349 7 10000001
349 8 10000001
350 1 10000001
350 2 10000001
350 3 10000001
350 4 10000001
350 5 10000001
350 6 10000001
350 7 10000001
350 8 10000001
351 1 10000001
351 2 10000001
351 3 10000001
351 4 10000001
351 5 10000001
351 6 10000001
351 7 10000001
351 8 10000001
352 1 10000001
352 2 10000001
352 3 10000001
352 4 10000001
352 5 10000001
352 6 10000001
352 7 10000001
352 8 10000001
353 1 10000001
353 2 10000001
353 3 10000001
353 4 10000001
353 5 10000001
353 6 10000001
353 7 10000001
353 8 10000001
354 1 10000001
354 2 10000001
354 3 10000001
354 4 10000001
354 5 10000001
354 6 10000001
354 7 10000001
354 8 10000001
355 1 10000001
355 2 10000001
355 3 10000001
355 4 10000001
355 5 10000001
355 6 10000001
355 7 10000001
355 8 10000001
356 1 10000001
356 2 10000001
356 3 10000001
356 4 10000001
356 5 10000001
356 6 10000001
356 7 10000001
356 8 10000001
357 1 10000001
357 2 10000001
357 3 10000001
357 4 10000001
357 5 10000001
357 6 10000001
357 7 10000001
357 8 10000001
358 1 10000001
358 2 10000001
358 3 10000001
358 4 10000001
358 5 10000001
358 6 10000001
358 7 10000001
358 8 10000001
359 1 10000001
359 2 10000001
359 3 10000001
359 4 10000001
359 5 10000001
359 6 10000001
359 7 10000001
359 8 10000001
360 1 10000001
360 2 10000001
360 3 10000001
360 4 10000001
360 5 10000001
361 1 10000001
361 2 10000001
361 3 10000001
361 4 10000001
361 5 10000001
362 1 10000001
362 2 10000001
362 3 10000001
362 4 10000001
362 5 10000001
363 1 10000001
363 2 10000001
363 3 10000001
363 4 10000001
363 5 10000001
364 1 10000001
364 2 10000001
364 3 10000001
364 4 10000001
364 5 10000001
365 1 10000001
365 2 10000001
365 3 10000001
365 4 10000001
365 5 10000001
366 1 10000001
366 2 10000001
366 3 10000001
366 4 10000001
366 5 10000001
367 1 10000001
367 2 10000001
367 3 10000001
367 4 10000001
367 5 10000001
368 1 10000001
368 2 10000001
368 3 10000001
368 4 10000001
368 5 10000001
369 1 10000001
369 2 10000001
369 3 10000001
369 4 10000001
369 5 10000001
370 1 10000001
370 2 10000001
370 3 10000001
370 4 10000001
370 5 10000001
371 1 10000001
371 2 10000001
371 3 10000001
371 4 10000001
371 5 10000001
372 1 10000001
372 2 10000001
372 3 10000001
372 4 10000001
372 5 10000001
373 1 10000001
373 2 10000001
373 3 10000001
373 4 10000001
373 5 10000001
374 1 10000001
374 2 10000001
374 3 10000001
374 4 10000001
374 5 10000001
375 1 10000001
375 2 10000001
375 3 10000001
375 4 10000001
375 5 10000001
